listing_id,comments
2384,"I echo just what others have said. Staying here was wonderful. Rebecca made me feel so at home and every need was catered for. Thank you so much :) Rebecca is also a mine of information on all things art, university, shopping etc. And will provide any guidance you ask for. 

Top favourite things about Rebeccaâ€™s place: lovely clean sunny apartment, big bedroom with immensely comfy bed and all linen and towels of high quality.  Relaxed and welcoming!! I would add that as I was staying here primarily for access to the university, Rebeccaâ€™s place suited me perfectly and I loved ambling down leafy avenues to college or to the local Wholefoods and various cafes. All within 15 minutes walk. When I wanted to go into town, I jumped onto very regular buses which are 2 mins away or the Metra which is on the doorstep. It couldnâ€™t have been easier."
2384,"I would describe RebeccaÂ´s place as  the greatest Airbnb I have stayed . 
The neiborhood is near the University of Chicago . Quiet and near the Train station it was everything I hoped for . The room was spacious , clean and  very very confortable.  And of course Rebecca was an amazing host!  She offered me a ride uptown when it was on her way  and made sure my stay was amazing. 
I would trully recommend this place to anyone"
2384,Great location and apartment. Very thoughtful touches and Rebecca was very nice. Overall wonderful!
2384,"Rebecca is probably the best airbnb host I've stayed with. The whole house is beautiful and spotless. The room is spacious with a very comfortable bed, and plenty of storage. The location is great for anyone working at UChicago or anywhere in the Hyde Park area. The listing is accurate and Rebecca responds quickly to any questions you may have.

Rebecca is an extremely generous and thoughtful host, made me feel at home, and went out of her way to make sure I was comfortable. After a long day at work, I really enjoyed sharing a meal and chatting with her. Thank you for those amazing red velvet cupcakes! She also gave me a ride to the airport at 5:30 am (FIVE THIRTY AM!!!), when she really did not have to! I cannot thank her enough for making my stay so pleasurable!

I would highly recommend her place!"
2384,Rebecca is a welcoming and gracious host. Her apartment is right next to the university so is super handy for students and visiting faculty. The train to downtown is less than a block away as is the closest bus stop. Rebecca's apartment building dates from the 1920's so has tons of charm. The guest room is spacious and the bed is super comfy. The apartment has WiFi and there is a TV in the guest room. I recommend Rebecca's apartment without reservation. It's a gem.
2384,"Staying with Rebecca was a pure pleasure. The apartment was spacious and comfortable, as was the bed. She had all the amenities, so I didn't need the toiletries I had brought with me. I was there for a week long class, and she even drove me to the seminary on a particularly cold morning, as well as brought me my Kindle that I left at her place after I checked out. The only downside was that the wifi was too slow to stream tv shows, which also a good thing anyway. I highly recommend staying with Rebecca, and I will stay here the next time I'm in Chicago alone!"
2384,"Rebecca is a superb host and the apartment is perfect for visiting the University of Chicago. The room is spacious, well equipped (e.g. numerous power outlets, walk in closet, desk, etc) and Rebecca is extremely welcoming and courteous. I definitely recommend!"
2384,"Rebecca is the absolute best host ever!
The house is lovely, considerably more spacious than I thought judging by the photos. Everything is spotless and very nicely decorated.
Rebecca is lovely, always ready to give you a hand and help you get oriented in the city. Also, I had a great time just sitting in the couch and having conversations with Rebecca. She's so open and relaxed!
Would come back without thinking twice."
2384,"Rebecca, made my stay wonderful and she is a great host.  Her home is beautiful, warm and bright.  Perfect location in Hyde Park, U of C easy access to CTA bus lines and METRA trains to downtown.  I look forward to my next stay!"
2384,"Iâ€™ve spent a whole month in Rebeccaâ€™s and I can only say good words about Rebecca and her house. Rebecca is a really nice host, very kind and she worries about your welfare.
The house is very clean and the bedroom is so roomy!
Itâ€™s a really convenient place if you are planning to go to University or the University hospital, because there is a free shuttle which stops just in the front door. Besides, you can go walking to the university. Thought it is quite far from the downtown you can go there by train (metra) or bus, both of their stops are 1 minute walking from the house. 
I highly recommend it if you are going to the University. If you are planning only to visit the Downtown, probably it is a bit far, however it takes  less than 30 minutes to reach it by metra or bus."
2384,"This is the perfect location if you need to be near UChicago. I stayed here while I spent a week with my son who is studying on an exchange year from King's College, London . The accommodation and welcome from the Host Rebecca was wonderful. The kitchen was well stocked and I was encouraged to help myself. Rebecca spent time with me to ensure I knew about local facilities, and trains and buses etc. She offered lifts and shared meals with me. The room was perfectly equipped, and comfortable. A real home from home."
2384,"Rebecca is a wonderful host - generous, thoughtful, unobtrusive, and fun to talk to.   The bed is comfortable, the room is spacious and well furnished.
The location was perfect for me - steps from the Metra and right on the edge of the university campus.  Will definitely stay here next time I'm in Hyde Park!"
2384,"Rebecca is an extremely thoughtful host. She even drove me where I needed to go, twice - once before 6am so that I could catch my flight. The room is clean and spacious. The apartment is charming and located right next to U. Chicago, so the location is great. Highly recommend, and I would definitely stay again!"
2384,"I stayed with Rebecca to attend a conference at U of C. The apartment is beautifully located right next to campus, a train station, and a bus stop, so getting around was very easy. Rebecca herself was also available and offered to drive me to the train station upon departure. The apartment was clean and bright. The bed was very comfortable, and Rebecca is very generous with amenities!

While the apartment was great, I think the best thing about staying at Rebecca's place was being able to spend time with Rebecca herself. I've never met a more hospitable person! She was so welcoming, a great conversationalist, and even invited me to a play and some late night deep dish. She really turned my (kind of) boring conference into a little Chicago mini-break! If you get the chance to spend time at Rebecca's place, do it! What a wonderful experience!"
2384,"Rebecca is the best Airbnb host I have met. I will strongly recommend her to my friends, and will try to book her place in the future if I visit Chicago :)"
2384,"It is the best Airbnb I ever had. Very clean and cozy. It's the first time I visit the Chicago, and Rebecca really helped me a lot. The location is also very convenient, just walk-in distance to University of Chicago, and also very close to the grocery stores. Would definitely stay here again!"
2384,This is such a wonderful place.  I enjoyed staying there so much.  The location next to the University is so convenient and beautiful.    It is really lovely.  Rebecca is a great!  I highly recommend it.
2384,"Rebecca's was my first AirBnB stay. it was wonderful.  My room  was spotless, and comfortable with plenty of drawer and hanger space. She also provided a small work area and wifi access. The room was bright  and  quiet inspite of being near a Metra station. Travel to and from downtown was easy especially with the maps and flyers that were suppllied. Rebecca thought of everything. Rebecca knows her city and was happy to share.  Staying with her was a pleasure, and if other hosts and stays are as hospitable and  committeed  as Rebecca, I will be a committed AirBnB guest"
2384,"Rebecca is an outstanding host, who is so fun and great to talk to, hang out with and stay with! Her house is very nice and in a great neightbourhood and location next to UChicago. It is perfectly clean and equipped with all necessary amenities.  When she found out that I have an extra half day in Chicago with no plans, she offered to go out and show me around and visit a nice museum and festival together! I absolutely enjoyed my stay in Chicago more because of her, and look forward to stay with her next time I visit!"
2384,This is A FABULOUS LOCATION if you are doing anything in Hyde Park / University of Chicago. Rebecca is a superior host; lots of great touches. Place was spotlessly clean and extremely comfortable. I couldn't have been happier. I would definitely stay here again.
2384,"Wonderful airbeb, very clean and comfortable. Close to downtown via train and bus. Very close to McCormick Center.
Rebecca is amazing and lovely host. Never met a so kind and and friendly person. 
Best airbeb ever."
2384,"I'm attending a conference at U Chicago and this is my second time staying at Rebecca's place. The location is superb is you're visiting the neighborhood. Everything is smooth from booking to check-out. The place is super clean, tidy and makes me really comfortable. Rebecca is a great host, patient and thoughtful, you can't go wrong with her."
2384,"Rebecca's place in Hyde Park is exactly as advertised, and what you see in the photos is exactly what you see when you walk into her lovely, classic, Chicago walk-up building.

The guest room is clean, spacious, and comfortable, with large windows and amenities such as ample shelf and drawer space, a desk with chair plus another armchair in the room, and iron and ironing board. (There may be more, but this is what I'm aware of.)

Rebecca keeps plenty of snacks and breakfast supplies on hand, including fresh and healthy foods. Morning coffee is a cinch. (That's the most important thing for me!) A variety of teas also is on hand.

It's easy to come and go, and I never had a problem finding parking. I was amazed how little sound comes over from the nearby rail line, and I kept my window open at night.

Best of all, Rebecca is a congenial and attentive host. I had delightful conversations with her, once at breakfast time and several times at the end of the day.  I would recommend this listing very highly. I'm only sorry I won't be returning to Hyde Park again anytime soon!"
2384,"Host was very kind, communication was direct and easy.  The apartment is really lovely, lots of charm, clean, and the host shared food from a well stocked kitchen.  I highly recommend this place, couldnâ€™t have been better."
2384,"Rebecca is an A++++ host. When I arrived she showed me around the neighbourhood and I really enjoyed spending time with her! The place itself is well styled and very clean and comfortable. I felt very safe at Rebeccaâ€™s and welcome in her home. The facilities were just what I needed for a week long conference. She is right next to the train station, which is super convenient! "
2384,Rebecca is the kindest host Iâ€™ve ever met through Airbnb.  She knows so much about the city and was very responsive with communication. Check-in and check-out were easy. The apartment was clean and had everything I needed. A delightful stay for one person or a couple. Lyft or Uber worked great into the city and felt safe.  There is a long stretch of space through the park walking about 20 min to some places to eat and shops (loved Fabianaâ€™s Bakery) which was great during the day (took Lyft at night).  The Gage was fun downtown for good food and cocktails. I loved staying here!
2384,"I strongly recommend to book this room! I stayed for 3 weeks and had a great time. Rebecca makes you feel at home, it felt like really living there, and is more then helpful. She welcomed me with a beautiful salad and showed me parts of the city. We went out for Barbecue together, and had great discussions on the evening. Easily one of the best Airbnbs I ever stayed at! Rebecca, thank you for your warm hospitality and I hope to see you again someday!"
2384,"Rebecca is an absolutely fabulous host with a kind and beautiful soul. She made my stay in Hyde Park so memorable and special. 
Iâ€™m so thankful I had the opportunity to stay at her wonderful apartment. It was clean, comfortable, and she went out of her way to be accommodating. I canâ€™t recommend her enough. Absolutely wonderful."
2384,Rebecca is a wonderful host and a lovely person. And I really enjoyed my stay at her charming place this weekend. Ditto to all of the positive reviews that are posted here! 
2384,"Rebecca was simply amazing! On my very first day she took me around the city, 'cause I told her it was my first time, and even took me to a famous chicken place because according to her I had to try it. (Delicious by the way) She was very attentive and answered all my questions and always made me feel like I was at home.  I am very lucky I found this place! â™¥ "
2384,"this place is perfect for a weekend getaway,  really enjoyed my stay in this comfortable house
"
2384,"By far, the best host i've ever met on Airbnb is Rebecca. Once you step into her dashingly clean apartment, you know you met a friend who opened her home to you. She welcomes you personally and shows you around. It has a big bed that could fit 2 people easily, perfect wi-fi and amenities. She lets you raid her fridge whenever you're hungry and everyday offers you clean towels. The location is great. Itâ€™s right next to the 59th Street Metra Station, so access to and from Chicago is very easy. 10/10."
2384,"Rebeccaâ€™s apartment is perfectly located on the border of Hyde Park, right between the bus stop nÂ°6 (2mns) and the Metra train station (2mns) to go downtown. Walking, you find yourselves at 5mns from the University Quadrangles, and on the other side, at 5-10 mns from the Lakefront trail. The room is bright, quiet, ultra-clean. Rebecca changes the bed sheets every week end and the bathroom towels almost each other day. She is a great host, very kind, thoughtful and helpful, with such a sense of hospitality that she brought me by car the first day to Marianoâ€™s do my shopping, and called me an Uber to the airport, since my cell phone was out of function. Rebecca made my stay in Chicago much more comfortable than I could expect. Many thanks for that!"
2384,"I highly recommend staying at Rebeccaâ€™s place!

Perfect for anyone with business at UChicagoâ€”youâ€™re practically on campus. And easy access to the cityâ€”no more than two minutes walking to public transit and a quick, easy trip downtown. 

Rebecca is an incredibly gracious host. I could not have asked for a better introduction to Chicago."
2384,I had a wonderful stay with Rebecca. She is a gracious host and her apartment is cozy and well kept. The location is just a few minutes walk from campus and a few good restaurants.
2384,"Rebecca is a warm and gracious hostess. Her home is charming and conveniently located near the UChicago campus and just feet away from a Metra stop. I enjoyed a few conversations with Rebecca about movies and about living in the Hyde Park community, and in Chicago more broadly. Her home was filled with art and books and more almonds than you have ever seen . It was also extremely clean and fresh-smelling. I highly recommend a stay with Rebecca, especially for prospective UChicago students â€” you will gain great insight into the community. Thanks, Rebecca!"
2384,You can expect a great host with a clean and welcoming place.
2384,"Rebecca goes above and beyond what I ever would expect from an Airbnb host. I had read this about her -- and it turned out to be true. First, her place is immaculate, attractive, warm, and perfectly located. Second, she was an incredibly generous host with her time and warm energy. I got the sense that she truly enjoys hosting. From the glass of wine she offered me on the first night to the conversation at the breakfast table the next morning to the -- wait for it! -- invitation to join her for a show at the Goodman Theater, she was a hostess with the mostest. Endless thanks to Rebecca for making this visitor feel welcome!"
2384,"Super location if you are visiting UChicago.  Clean, comfortable, friendly, with lots of extras."
2384,Terrific hospitality!
4505,"Great place for a great rate next to the CTA! Garage parking is hard to find in the city! Craig and Kathleen could not have been more hospitable. Craig helped us carry in our bags, and he even helped us navigate our way downtown. Delicious pastries, orange juice, and coffee in the morning. The apartment has wonderful hard wood floors and beautiful photography done by Craig. We are definitely coming back to Chicago and staying here!"
4505,"Great place to stay at and a great rate!  The train to the city wasn't more than 10 min and it was right next to the house.  Craig was a great host and made us feel like we were at our own house.  The breakfast was also great with pastries, oj, coffee, and juice.  Best part was the record player!  Would def stay again if we head back to Chicago anytime soon."
4505,"My boyfriend and I stayed here three nights and we loved it. The location is AMAZING. Not only is it right across from the CTA, but it is in a great neighborhood. We mostly interacted with Craig and he couldn't have been more helpful. The place is adorable, the bed was super comfy and the breakfast food and coffee was greatly appreciated. We will definitely stay here again. "
4505," My friend and I stayed 5 nights at the apartment. The only place  I would ever want to stay when visiting . Incredibly comfortable, good neighborhood, conveniently located across the street from the Pink Line CTA into the city. Craig was the best host and went above and beyond to  make us comfortable.  And I would never forget how surprised I was to come back to the apartment after a long day to find birthday cake and a present with a special card made by Craig on the  doorstep.  He also helped with our bags, made himself available if we needed anything. Staying there gave us all the privacy we needed but with the security of not being alone in an unfamiliar city.  Craig and Kathleen  are great that are very generous and caring. I highly recommend staying with Craig & Kathleen if you are in Chicago as having an entire apartment with everything you could possibly want. We even saved money by cooking at the apartment when ever we were there. There's even a garage to park your car. I will be staying with them again very soon if it's not booked. We loved this place so and we're actually quite sad to leave. "
4505,I'd say 4  3/4 Stars.  I spent 4 nights.  They are very attentive and helpful.  The kitchen has all the stuff you usually need.  Bed was comfy.  Butter and Aaron (the dog and cat) are fun to be around but playing with them is your option.
4505,"Great place to stay for a couple. Very comfortable, good neighborhood, conveniently located across the street from the Pink Line CTA into the city. Craig was a great host. Helped with our bags, made himself available if we needed anything, but also gave us all the privacy we needed. I highly recommend staying with Craig & Kathleen if you are in Chicago as having an entire apartment with all the fixings at this price is hard to come by. There's even a garage to park your car. I will be staying with them again very soon.  "
4505,"Great place, even better people. The apartment has everything you could need, and is in walking distance to anything you might. They're very personable and intelligent, and brilliant artists. It's a literal stone's throw from the Pink Line, and about a 12 minute ride to get downtown. Wouldn't stay any other place on a trip to Chicago; 5 stars, highly reccomended, tell all your friends etc.

Also, their pets are as cool as they are."
4505,"Craig and Kathleen were great!  Really helpful and knowledgeable about the area.  The apartment is HUGE, right across from the Pink Line... so easy to get downtown.  We had a great time and the breakfast foods were fantastic.  Craig's photography decorating the apartment is a bonus!"
4505,"Great place! Good location across from the Pink Line, so easy to get to the loop. The apartment is really cool (Craig's photography is amazing; and Craig himself is very nice and helpful), very clean, and has everything you need. We would stay here again. "
4505,It was great experience. He is a very generous host. His house is next door to the pink line Cta line. His place is huge and he has a big refrigerator to store food you may buy to eat during your trip. I enjoyed my stay.
4505,We loved it here.  It was so close to the Pink line and had so much history.  Craig was wonderful and we made some new hairy friends.  We would stay here again!
4505,"Craig and Kathleen were very warm, welcoming, and incredibly helpful.  The apartment was very clean and spacious.  Access to the rail is literally a stone's throw from their home making travel to the loop, Oak Park, etc. super convenient.  Butter and Aaron were incredibly sweet...we could not have asked for anything more!"
4505,"Craig & Kathleen are amazing hosts. The location is incredibly convenient, just across from a Pink Line CTA stop, so getting into the Loop is no problem.  The apartment is clean, spacious, well-stocked, and adorned with many of Craig's fantastic prints.  Highly recommended!"
4505,"The apartment was spacious and very comfortable, but definitely loud, being between a CTA line, a bus terminal, and a rail line.  We found it hard to sleep the first night but adjusted quickly.  Craig and Kathleen were very nice and accommodating.  The location is a ways out of the downtown but, as others have said, it's right next to the station so it's easy enough to get into the main part of the city.  It was certainly interesting to see more of Chicago off the beaten path.  Would certainly recommend for other travelers looking for a unique and fun experience."
4505,"Best deal in town... Craig, Kathleen, Aaron and Butter were great. The apartment is huge, clean and full of charm and the pink line is seriously right out the front door. You are in the city so of course there was some noise but our 10 month old baby slept with no problems so you should too! Having the garage was perfect b/c we could park it and forget it. Our advice stay here."
4505,"The apartment was clean, spacious and comfortable; the location is great being next to the pink line. There's a grocery store across the street to stock up on breakfast items, which we did after finishing the bagels and cream cheese Craig had bought for us. We parked the car in the garage so parking was not an issue. You can easily accommodate a large family and everyone will be comfortable. We'll definitely stay here again and will recommend to our adventurous friends. "
4505,"we had a lovely stay, and definitely plan to stay again! outside your conversation will be interrupted by trains, but its worth it for the easy travel. safe, comfortable, an excellent deal."
4505,My boyfriend and I had a great stay in Craig and Kathleen's apartment.  It is located right next to the pink line which made it easy to get anywhere in Chicago.  The apartment itself was spacious and very clean.  We would definitely stay there again.
4505,"Great time! We had the entire first floor, which you walk into a foyer, then into a spacious kitchen with an oven, micro, fridge, and all essentials to fix meals.  The hot water is plentiful and HOT.  The living area is equally spacious along with an open back bedroom, a smaller bedroom off the master, and another bedroom (work in progress, but clean) off the living area.  Enjoyed the quick ride on the pink line into downtown... never had a car or needed one."
4505,"We would both highly recommend this great apartment!! Located in an ethnic, bustling, energetic neighborhood~ so be prepared for the normal hustle and bustle of a noisy neighborhood.  Ear plugs a must for light sleepers.  But the convenience of the pink line and the great hosts totally made up for the noise!!  The breakfast food Craig provided was great and we were able to have a leisurely breakfast and coffee before heading downtown for a long day of sight-seeing..  We will definately stay here again if we visit Chicago again!!  "
4505,"This was our first airbnb experience, and I highly doubt we'll ever have a better one. Craig and Kathleen made us feel right at home; the apartment was perfect. We had fruit, orange juice, and bagels for breakfast provided by Craig. If you've never been to Chicago, Craig can pretty much tell you how to get anywhere and the house is less than a block away from the pink line. It was the best vacation of all time thanks to these two."
4505,"Huge apartment (bigger than my own home!) that is really cosy and livable. Craig and Kathleen are friendly and super-welcoming, Craig even walked me to the local supermarket. The apartment literally across the road from the pink line California station, and the area is cool. Noisy at night, definitely, with the trains and a rattly heating system, but I slept fine on the comfy bed. Bagels with cream cheese and orange juice for breakfast was just right!"
4505,"We spent the week of our Fall Break at Craig & Kathleen's Great Location with our daughters, ages 12 and 8... it was super-nice to have so much space for the family and not be crammed into a single hotel room. We slept late in the mornings, visited museums in the afternoon, and ate dinners in different ethnic neighborhoods, including some great Mexican right there in Little Village. As posted by many others, having the train station right on the block is awesome, but we also didn't have any problems calling for cabs either. Definitely bring your earplugs if you're a light sleeper! Craig was super-attentive and helpful... we'd definitely stay here again."
4505,Staying at Craig and Kathleen's was like having our very own apartment in Chicago.  The apartment is complete with a full kitchen and LOTS of space.  The proximity to the Pink Line was superb and made our daily commute simple and fast.  The hospitality was great and Craig made himself available should we need him.  We plan to visit again one day with a group of friends...because there are TWO more bedrooms!  
4505,"Staying at Craig's and Kathleen's was a true pleasure.  There were ten (10) of us up for a weekend workshop, and having the home allowed us to bond and work and relax together in a way no ordinary hotel could provide.  The beds were comfortable and roomy, there was the most delicious and wonderful fruit for breakfast and snacking, and the place was extremely clean.  We were steps away (a block or two) from a fantastic supermarket, there were plenty of local restaurants, and the el train is not 100 paces away.  Super convenient.  Craig was warm, welcoming, and extremely accommodating.  Next time, we'll cook in the kitchen!  Thank you for such a lovely, special, and convenient place to stay.  We could not have asked for better hosts.  A delight."
4505,"Two of us spent 3 days at Craig and Kathleen's place. We both thoroughly enjoyed the city and having a place like this to stay at made it so much more enjoyable. The ""L"" right across the street! The location, the huge apartment, fantastic and friendly hosts, everything was great. I cant wait to come back and stay here again! Thank you!"
4505,"We had a great experience. The place is huge and comfortable. We didn't have the opportunity to meet Kathleen, but Craig's a great guy and a talented photographer. The other reviews say it all. The one thing I can add is that we were able to get a fast, reliable public wifi connection from the apartment. No idea if it's always available but it was great while we were there."
4505,"I had a fantastic stay at Craig and Kathleen's place as a base to discover Chicago.  The huge place, the super convenient location and the colorful Little Village neighborhood all added up to a comfortable, hassle-free stay.  But best of all was having a connection with Craig and Kathleen who were creative, warm, interesting with a genuine passion for life and experiences.  You won't forget your stay!  Thanks so much.  "
4505,We enjoyed Craig and Kathleen's apartment we changed our holiday itinerary to come back a second time. We are travelling with 4 children and the apartment is exceptionally spacious and comfortable.  It was a quick trip on the Pink Line to the city centre. Craig and Kathleen are terrific hosts and went out of their way to make our visits enjoyable. 
4505,"It is a lovely place to stay! Next door is the train station, you'll be in downtown Chicago in 15 minutes. Unfortunately Craig and Kathleen we're only at home the last of our nights, but we had a great stay nonetheless!"
4505,"Excellent time in Chicago and Craig & Kathleen were fantastic in making sure everything was fine for us during out stay.  Convenient location to downtown Chicago if you're either driving or taking public transportation.  It was great having a garage to park our car in and not have to worry about cleaning off snow during our stay.  We'll definitely be back on a return trip to Chicago!  

Thanks!"
4505,"We had an great time at Craig and Kathleens.  It's a huge place, it was very clean, and they had some breakfast items such as pastries and bagels.  It was our first time using AirBnB and it was definitely a win."
4505,"Great neighborhood, good photography, warm people, cold city."
4505,"First time to Chicago, Craig & Kathleen's place was pretty perfect. Craig gave great directions and was very helpful, providing us with maps, guides and info about the city. The apt was spacious and very comfortable. We would definitely stay there again when we come back! The ""Pink Line"" (train) is right at their doorstep and it saved us alot of money! You have to eat at the Cocula Mexican Restaurant which is just blocks away."
4505,"Me and my friends had a wonderful time in Craig and Kathleen's house; it's a huge and clean apartment and evrything inside works good! They are very kind person and Craig is also a very good photographer! We enjoined our vacation in Chicago, that is a beautiful city! "
4505,"Craig and Kathleen are great hosts - funny, kind, thoughtful, non-intrusive, sane-appearing, responsible, with a highly useful neighborhood map on the fridge.  Between us, we have almost as much gray hair as Craig does, so even if you're not-young, you'll probably have a great time.  As described, it's an artist-type place, so if you want a hotel, stay at a hotel (we like hotels, too).  Great location for public transportation; trains did not interfere with sleep; chorizo with eggs available in the neighborhood.  We wanted a long weekend in Chicago without having to see the relatives, and this was a perfect fit.   Next time, maybe we'll get to meet Kathleen in person.       "
4505,"The place was perfect for us (five students) during our stay in Chicago. There was plenty of room for privacy and communal gatherings, and Craig was very helpful with showing us how to get around, getting us metro cards in advance, and coping with our garage mishaps. The place is literally right next to the train, which was perfect, and as others have mentioned, no problem with the noise at night. Lots of fruit for breakfast made us feel extra welcome. Definitely recommended for low-key groups looking for a low-key place to stay."
4505,"First time using airbnb & being in Chicago, Craig & Kathleen's place was very easy to find. Prior to arrival, Craig & Kathleen were very helpful in giving directions to their place and tips on using public transportation. Literally steps away from the Pink Line. Craig & Kathleen are great hosts! Craig helped me get my bags inside (from the gate to the kitchen of the apartment). Craig's map of the area made grocery shopping and finding local places to eat way easy. Upon on arrival, Craig and I even rode the bikes. Way fun! I hadn't ridden a bike in over a year. The apartment is spacious, clean, and pleasant on the eyes (Craig's photography decorates the walls, and the apartment is neatly organized). Bed is comfortable. Sounds of trains didn't bother either of us. All kitchen utilities worked great. Heater very convenient during cold night. And although my boyfriend and I didn't get a chance to formally meet Kathleen, hopefully the next time I'm in Chicago we can meet her. Overall, my boyfriend and I had a GREAT experience."
4505,"Probably because of the photos of the apartment and prior positive reviews, I felt comfortable inviting a coworker to stay and see this different part of Chicago. Weâ€™d just finished a weeklong conference in a big hotel on East Wacker and wanted a change of pace. The apartment is huge and allowed each of us our individual privacy. It was a better experience than I could have planned. The map of the neighborhood on the â€˜fridge was a real eye-opener to what is within walking distance: Peteâ€™s Fresh Market [on par with Whole Foods], several Mexican restaurants including Casa de Samuel [an award winner from (Website hidden by Airbnb) and three thrift stores. The easy access to the Pink Lineâ€™s California station is unbeatable.  

If youâ€™ve ever enjoyed peeking at â€œThis Old Houseâ€ on PBS, this is the place for you. The house was built in 1893 and its hardwood floors are well-restored and do not creak. Some of the other projects are in progress, but not obtrusive. Craig is very low key, efficient and a great host. I didnâ€™t meet the new puppy, Aaron or Kathleen but felt a really cool energy while staying at the house. I look forward to my next Airbnb stay. "
4505,"This was a great experience. The apartment is literally across the street from the California Ave Pink line stop on the El, so it was very convenient to get around. The trains weren't even that loud-- we slept fine. The apartment is huge and could have accommodated way more people than the two of us. We didn't even go in the two bedrooms available. The bed was comfy, too. There is also free Internet! Craig entertained us for an evening and told us about his travels and photography. It was a great experience and we will definitely suggest it to anyone traveling to Chicago. Thanks again!"
4505,"This place had many pluses, and few minuses.

Pluses: nice hosts, large older apartment - tall ceilings, pretty woodwork, lots of good light.  It is very close to El, about 20 minutes to loop. Also we could get on a public wifi network.  The place was reasonably  priced.

Minuses: we were there on Memorial day weekend which was very hot, and the place has no a/c, although the host is considering it for the summer. It was also noisy at night, and two of the rooms had bright  lights from outside shining in.  I brought good earplugs and a sleep mask which helped.

We would stay there again, but maybe not during hot summer months"
4505,"I could not have hoped for a better Air BNB rental. And here's why: 

- The 3 bedroom space is immaculate and is stocked with extra towels, blankets, soap, etc. The bed(s) were extremely comfortable and provided for a good night's sleep. The ceiling fan(s) allowed air flow and helped maintain a perfect temperature. The kitchen is equipped with a stove/fridge/glasses/everything else, and while I didn't put it to use this trip, I will for in future visits to  S. California Ave. With windows throughout the place is bright  and just a wonderful place to come back to after a long day in the city. 

- As mentioned by everyone else, the proximity to the train is amazing. I walked out of the station ready to start down the street scanning for addresses, when I realized, ""Holy cow, it really is across the street. Those reviews weren't an exaggeration!"" 15 minutes to The Loop. Awesome. Oh, and the noise at night, is not bothersome in the least.

- Craig is a great guy to spend a few hours with. He graciously let me follow him around on the less traveled path of Chicago. Three hours later, I found myself back in downtown amongst the other tourists, with a feeling of superiority after seeing sights they couldn't imagine. Abandoned rail road tracks, industrial outer limits, less appreciated sculpture gardens, an empty field with the most unbelievable views of the skyline. Craig is the man! And I highly suggest seeking out his company during your stay. 

Craig and Kathleen, thank you so much for your hospitality. Chicago was beautiful and I hope to return in the near future!"
4505,"whirlwind stop in Chicago, but great first airbnb experience. apt is exactly as described. bed extremely comfy. no issues with train noise. air conditioner was just installed and worked a treat! light does come in but coming home late each night after pounding the pavement, we didn't really notice and passed out within minutes. Craig's photography was inspiring and slightly (Website hidden by Airbnb) own paled in comparison! Overall, great experience."
4505,"Both Craig and Kathleen were very accommodating and helpful throughout our stay. We unfortunately arrived the night of the big storm, power was out until 2:30 am! Kathleen even offered her cell phone for the night since mine was almost out of juice with nowhere to plug it in. Very convenient, next to the ""L"". Their new dog is awesome! Definitely would recommend. "
4505,"craig and kathleen's downstairs apartment was a wonderful base for our chicago explorations. bright, lovely, and well-appointed. we wanted to take their dog home with us--what a sweetheart! 

they left us food and coffee for our breakfasts in the apartment, and there were lots of maps and guides available in the house in case we needed a little help. of course, craig himself was the best resource, and often pointed us to interesting places and had conversations with us about what we planned to do that day. the train couldn't have been more convenient, and the new a/c unit worked like a charm (though we only had to run it one day, since the rest of the time the weather was perfectly cool.)

craig's photography made us even more thankful that we were staying in a home rather than a hotel--it was such a unique perspective on the city we were diving into every day.

i highly recommend craig and kathleen's place to anyone wanting an affordable, individual stay. thanks so much guys!"
4505,"Craig was a great host.  He had little goodies in the fridge, like OJ, a ton of fruit and bagels and cream cheese.  It was a very spacious apartment and Craig's great photography was displayed throughout.  (We even bought a print of one of his photos.)

The location is RIGHT next to the ""El Train"" and about 20 minute ride into downtown.  There are some great Mexican restaurants off the 18th St stop (3 stops away)  (We recommend Nuevo Leon.)

The neighborhood itself is quiet and residential.  Not much to do around there, but sometimes it's nice to be off the beaten path.

Mr. Sanchez (their 8 months old puppy) loves to chase their cat. And you can play badminton in their backyard if that floats your boat.

They also recently got an AC, so the heat was not an issue."
4505,"We are the family with the 7 year old twins that Craig generously only charged for one child during our stay (I think he said that together they added up to be one 14 year old :) ).  Whoever decided that it was a negative strike for him to kindly ""decline"" our first request for four people and have us re-submit it for three people is out of bounds.  Our stay was great, we loved the apartment and all of us enjoyed spending some mornings in the yard with Craig and Mr. Sanchez, and Aaron.  It was also a pleasure to meet Kathleen on her way to work one day.  The access to the train was awesome and we never had to wait long on the platform either.  I would definitely recommend this as a place to stay!!  Thanks Craig and Kathleen!!! "
4505,"I had a brief stay with Craig and Kathleen, but the apartment was brilliant. Great location to get into the loop on the El train, it's literally across the street from the California pink line station. The apartment is really roomy and breakfast was left in the fridge for me to munch on when i got up too!

Would definitely recommend a stay with Craig & Kathleen"
